Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
upright organizer,,White,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_5,0_5,13108,qWALgvt8YzDhTPJtZ
upright organizer,,White,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_6,0_6,13108,45GGTkegpYk5KGCi4
upright organizer,,White,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_0_7,0_7,13108,6MyEsNQGXyR4xZoCm
upright organizer,,Black,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_0,1_0,13108,gShBTBZra9Hkcyu35
upright organizer,,Black,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_1,1_1,13108,bxwwDymFSNNXydHCu
upright organizer,,Black,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_2,1_2,13108,Jxxx8HX4ErrEqrkyN
upright organizer,,Black,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_3,1_3,13108,Bwty7zrQWbgiwkW8L
upright organizer,,Black,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_4,1_4,13108,tFPiekR3MpqX2FXdS
upright organizer,,Black,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_5,1_5,13108,Z3ePcFWjTPqkxAuuF
upright organizer,,Black,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_6,1_6,13108,pNAAWRQCQ3qhspehx
upright organizer,,Black,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_1_7,1_7,13108,npFjkWBdkx5bsD5EL
upright organizer,,Light brown,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_0,2_0,13108,RowyY4HHkCtnKqJdo
upright organizer,,Light brown,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_1,2_1,13108,NhN55KMoschM6eYhr
upright organizer,,Light brown,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_2,2_2,13108,eEr4axSM4Z64wTScf
upright organizer,,Light brown,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_3,2_3,13108,KcFi4k2jGHw5HZhT9
upright organizer,,Light brown,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_4,2_4,13108,wJbFymxeyfBXMp45j
upright organizer,,Light brown,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_5,2_5,13108,LBHR97f9KLbv3zoe9
upright organizer,,Light brown,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_6,2_6,13108,kuYAS5fK99GzMhhq9
upright organizer,,Light brown,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Beige,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_2_7,2_7,13108,awfTxzTCnkkxMvjv4
upright organizer,,Brown,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_0,3_0,13108,MBDpHtzKbX3MGRpuC
upright organizer,,Brown,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_1,3_1,13108,sk3prTvmWXTLuQhb5
upright organizer,,Brown,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_2,3_2,13108,HvPJxBtustfkrWM9x
upright organizer,,Brown,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_3,3_3,13108,nS4EeApXKiRmLMixN
upright organizer,,Brown,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_4,3_4,13108,zjpEq8qeuD2hJE6yH
upright organizer,,Brown,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_5,3_5,13108,DiviAuQuwer9g2TL7
upright organizer,,Brown,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_6,3_6,13108,6jn5AXWx845MYJq3H
upright organizer,,Brown,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_3_7,3_7,13108,4gvv2DxG5DbZsgrzd
upright organizer,,Green,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_0,4_0,13108,DAf6jEnzsGmN6jj4G
upright organizer,,Green,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_1,4_1,13108,7asWStMD7DurjhuTE
upright organizer,,Green,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_2,4_2,13108,YjECANutATiy4MLYy
upright organizer,,Green,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_3,4_3,13108,K6QXtEQ484A2RfXJL
upright organizer,,Green,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_4,4_4,13108,7goNBBSQBqXdCn84B
upright organizer,,Green,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_5,4_5,13108,zD3EfFHjXkwGdQvyf
upright organizer,,Green,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_6,4_6,13108,2ks5aXz2cMoJCnByg
upright organizer,,Green,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Green,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_4_7,4_7,13108,nPD4Pcu4z4htxA3R7
upright organizer,,Pink,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_0,5_0,13108,HJ59yykoc85Mc2H7x
upright organizer,,Pink,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_1,5_1,13108,6RqRocHW5ZFYtsrrg
upright organizer,,Pink,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_2,5_2,13108,Znhhz5AaxwjeADiaM
upright organizer,,Pink,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_3,5_3,13108,wB4DrpnZku9vwXziN
upright organizer,,Pink,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_4,5_4,13108,EfWv7E7QyLxe7yNxx
upright organizer,,Pink,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_5,5_5,13108,yebHGuigmM4PQwmww
upright organizer,,Pink,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_6,5_6,13108,SHA5g4dQFc9iAw4sK
upright organizer,,Pink,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Pink,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_5_7,5_7,13108,GuZRwGjsnvGXtueMd
upright organizer,,Blue,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_0,6_0,13108,hMJojTyGHxRPD4J8r
upright organizer,,Blue,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_1,6_1,13108,5vkXNazBDwnRj9mdG
upright organizer,,Blue,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_2,6_2,13108,r8DqhhWdEEEF7THaL
upright organizer,,Blue,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_3,6_3,13108,9YZqiBy7xdL7AD8mw
upright organizer,,Blue,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_4,6_4,13108,ZopEWYpTqjc6eQPcF
upright organizer,,Blue,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_5,6_5,13108,RCz74sSw7jfo7cW4t
upright organizer,,Blue,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_6,6_6,13108,7rpLkpagfsT928wpT
upright organizer,,Blue,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_7,6_7,13108,xtfBhE8Eurs8iL9PJ
upright organizer,,Yellow,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_0,7_0,13108,HFf5dvPFBuzTz8joQ
upright organizer,,Yellow,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_1,7_1,13108,GRKr2Ywe6dDy9vi2F
upright organizer,,Yellow,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_2,7_2,13108,EaReFKfoHrQXK35WE
upright organizer,,Yellow,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_3,7_3,13108,sqqAmpuPQrua6k2xo
upright organizer,,Yellow,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_4,7_4,13108,KJXshtmzN4dGqexiA
upright organizer,,Yellow,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_5,7_5,13108,WsPRBT4P55Ts47Aum
upright organizer,,Yellow,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_6,7_6,13108,QhN8QujiGpw778YEa
upright organizer,,Yellow,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_7,7_7,13108,xMcFEYEsweYYMAJ5p
upright piano,,Black,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,Black,White,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_0_0,0_0,1081,24ad8eStN6hPFHehG
upright piano,,White,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,White,Black,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_1_0,1_0,1081,9jdLwLS36rfB8gnvw
upright piano,,Walnut,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,Brown,White,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_2_0,2_0,1081,CB8bbj5TD2pLcegBh
upright piano,,Maple,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,Beige,White,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_3_0,3_0,1081,CntzvorcRkjz3oYEf
upright vacuum,,Silver,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Gray,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_0_0,0_0,908,Cx6Ppm7gSQcBhdndk
upright vacuum,,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,White,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_1_0,1_0,908,hYT459ggmrPn5z3g3
upright vacuum,,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Black,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_2_0,2_0,908,Zi5mZ5Lw9N3avewgG
upright vacuum,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Red,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_3_0,3_0,908,8aunXPZcWdehHmD9w
upright vacuum,,Orange,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Orange,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_4_0,4_0,908,p94pShH8K3ocBKzcm
